反射光センサー, ジャイロ角度, ジャイロセンサ角速度,ターン,P,モータ角位置
0,0,13,0,0,17132
0,0,24,0,0,17135
0,0,24,0,0,17138
0,0,11,0,0,17142
0,0,20,0,0,17145
0,0,21,0,0,17148
0,0,24,0,0,17152
0,0,14,0,0,17155
0,0,24,0,0,17158
0,0,28,0,0,17162
0,0,18,0,0,17165
0,0,22,0,0,17168
0,0,13,0,0,17172
0,0,21,0,0,17175
0,0,25,0,0,17178
0,0,18,0,0,17182
0,0,20,0,0,17185
0,0,16,0,0,17188
0,0,21,0,0,17192
0,0,23,0,0,17195
0,0,10,0,0,17198
0,0,28,0,0,17202
0,0,20,0,0,17205
0,0,23,0,0,17208
0,0,24,0,0,17212
0,0,11,0,0,17215
0,0,28,0,0,17218
0,0,19,0,0,17222
0,0,26,0,0,17225
0,0,12,0,0,17228
0,0,10,0,0,17232
0,0,20,0,0,17235
0,0,19,0,0,17238
0,0,36,0,0,17242
0,0,7,0,0,17245
0,0,28,0,0,17248
0,0,13,0,0,17252
0,0,22,0,0,17255
0,0,23,0,0,17258
0,0,22,0,0,17262
0,0,24,0,0,17265
0,0,20,0,0,17268
0,0,15,0,0,17272
0,0,14,0,0,17275
0,0,28,0,0,17278
0,0,21,0,0,17282
0,0,25,0,0,17285
0,0,21,0,0,17288
0,0,22,0,0,17292
0,0,21,0,0,17295
0,0,17,0,0,17298
0,0,22,0,0,17302
0,0,16,0,0,17305
0,0,28,0,0,17308
0,0,7,0,0,17312
0,0,26,0,0,17315
0,0,20,0,0,17318
0,0,19,0,0,17322
0,0,32,0,0,17325
0,0,16,0,0,17328
0,0,22,0,0,17332
0,0,16,0,0,17335
0,0,22,0,0,17338
0,0,24,0,0,17342
0,0,21,0,0,17345
0,0,24,0,0,17348
0,0,15,0,0,17352
0,0,17,0,0,17355
0,0,22,0,0,17358
0,0,14,0,0,17362
0,0,19,0,0,17365
0,0,26,0,0,17368
0,0,16,0,0,17372
0,0,27,0,0,17375
0,0,18,0,0,17378
0,0,15,0,0,17382
0,0,29,0,0,17385
0,0,22,0,0,17388
0,0,30,0,0,17392
0,0,9,0,0,17395
0,0,27,0,0,17398
0,0,8,0,0,17402
0,0,25,0,0,17405
0,0,35,0,0,17408
0,0,17,0,0,17412
0,0,32,0,0,17415
0,0,12,0,0,17418
0,0,26,0,0,17422
0,0,18,0,0,17425
0,0,22,0,0,17428
0,0,18,0,0,17432
0,0,17,0,0,17435
0,0,26,0,0,17438
0,0,9,0,0,17442
0,0,18,0,0,17445
0,0,20,0,0,17448
0,0,33,0,0,17452
0,0,18,0,0,17455
0,0,22,0,0,17458
0,0,17,0,0,17462
0,0,18,0,0,17465
0,0,29,0,0,17468
0,0,18,0,0,17472
0,0,18,0,0,17475
0,0,23,0,0,17478
0,0,24,0,0,17482
0,0,17,0,0,17485
0,0,22,0,0,17488
0,0,16,0,0,17492
0,0,31,0,0,17495
0,0,20,0,0,17498
0,0,16,0,0,17502
0,0,23,0,0,17505
0,0,14,0,0,17508
0,0,27,0,0,17512
0,0,21,0,0,17515
0,0,24,0,0,17518
0,0,13,0,0,17522
0,0,29,0,0,17525
0,0,17,0,0,17528
0,0,12,0,0,17532
0,0,31,0,0,17535
0,0,19,0,0,17538
0,0,19,0,0,17542
0,0,23,0,0,17545
0,0,26,0,0,17548
0,0,11,0,0,17552
0,0,21,0,0,17555
0,0,27,0,0,17559
0,0,25,0,0,17562
0,0,19,0,0,17565
0,0,11,0,0,17568
0,0,26,0,0,17572
0,0,20,0,0,17575
0,0,24,0,0,17579
0,0,15,0,0,17582
0,0,30,0,0,17586
0,0,13,0,0,17589
0,0,16,0,0,17592
0,0,24,0,0,17595
0,0,21,0,0,17599
0,0,28,0,0,17602
0,0,24,0,0,17606
0,0,27,0,0,17609
0,0,2,0,0,17612
0,0,22,0,0,17615
0,0,21,0,0,17619
0,0,29,0,0,17622
0,0,26,0,0,17626
0,0,21,0,0,17629
0,0,18,0,0,17632
0,0,15,0,0,17635
0,0,28,0,0,17639
0,0,12,0,0,17642
0,0,34,0,0,17645
0,0,24,0,0,17648
0,0,11,0,0,17652
0,0,18,0,0,17656
0,0,21,0,0,17659
0,0,29,0,0,17662
0,0,21,0,0,17665
0,0,28,0,0,17668
0,0,9,0,0,17672
0,0,27,0,0,17675
0,0,23,0,0,17679
0,0,14,0,0,17682
0,0,27,0,0,17685
0,0,23,0,0,17688
0,0,19,0,0,17692
0,0,21,0,0,17695
0,0,23,0,0,17699
0,0,8,0,0,17702
0,0,27,0,0,17706
0,0,21,0,0,17709
0,0,22,0,0,17712
0,0,24,0,0,17715
0,0,8,0,0,17719
0,0,30,0,0,17722
0,0,15,0,0,17725
0,0,25,0,0,17729
0,0,16,0,0,17732
0,0,21,0,0,17735
0,0,16,0,0,17738
0,0,14,0,0,17742
0,0,21,0,0,17745
0,0,19,0,0,17749
0,0,24,0,0,17752
0,0,25,0,0,17755
0,0,26,0,0,17759
0,0,6,0,0,17762
0,0,27,0,0,17765
0,0,24,0,0,17768
0,0,21,0,0,17772
0,0,26,0,0,17776
0,0,14,0,0,17779
0,0,22,0,0,17782
0,0,12,0,0,17786
0,0,31,0,0,17789
0,0,16,0,0,17792
0,0,34,0,0,17796
0,0,21,0,0,17799
0,0,1,0,0,17802
0,0,19,0,0,17806
0,0,20,0,0,17809
0,0,24,0,0,17812
0,0,13,0,0,17816
0,0,29,0,0,17819
0,0,25,0,0,17822
0,0,17,0,0,17826
0,0,18,0,0,17829
0,0,19,0,0,17832
0,0,22,0,0,17836
0,0,26,0,0,17839
0,0,22,0,0,17842
0,0,15,0,0,17846
0,0,21,0,0,17849
0,0,18,0,0,17852
0,0,25,0,0,17856
0,0,14,0,0,17859
0,0,19,0,0,17862
0,0,22,0,0,17866
0,0,27,0,0,17869
0,0,19,0,0,17872
0,0,18,0,0,17876
0,0,22,0,0,17879
0,0,23,0,0,17882
0,0,21,0,0,17886
0,0,12,0,0,17889
0,0,22,0,0,17892
0,0,23,0,0,17896
0,0,23,0,0,17899
0,0,18,0,0,17902
0,0,14,0,0,17906
0,0,24,0,0,17909
0,0,15,0,0,17912
0,0,25,0,0,17916
0,0,16,0,0,17919
0,0,30,0,0,17922
0,0,24,0,0,17926
0,0,17,0,0,17929
0,0,18,0,0,17932
0,0,21,0,0,17936
0,0,29,0,0,17939
0,0,11,0,0,17942
0,0,38,0,0,17946
0,0,10,0,0,17949
0,0,15,0,0,17952
0,0,13,0,0,17956
0,0,26,0,0,17959
0,0,22,0,0,17962
0,0,9,0,0,17966
0,0,40,0,0,17969
0,0,3,0,0,17972
0,0,27,0,0,17976
0,0,20,0,0,17979
0,0,21,0,0,17982
0,0,25,0,0,17986
0,0,22,0,0,17989
0,0,24,0,0,17992
0,0,4,0,0,17996
0,0,36,0,0,17999
0,0,8,0,0,18002
0,0,19,0,0,18006
0,0,27,0,0,18009
0,0,9,0,0,18012
0,0,25,0,0,18016
0,0,11,0,0,18019
0,0,27,0,0,18022
0,0,20,0,0,18026
0,0,25,0,0,18029
0,0,15,0,0,18032
0,0,17,0,0,18036
0,0,20,0,0,18039
0,0,21,0,0,18042
0,0,26,0,0,18046
0,0,23,0,0,18049
0,0,15,0,0,18052
0,0,16,0,0,18056
0,0,24,0,0,18059
0,0,16,0,0,18062
0,0,25,0,0,18066
0,0,18,0,0,18069
0,0,23,0,0,18072
0,0,15,0,0,18076
0,0,27,0,0,18079
0,0,23,0,0,18082
0,0,13,0,0,18086
0,0,24,0,0,18089
0,0,14,0,0,18092
0,0,25,0,0,18096
0,0,19,0,0,18099
0,0,24,0,0,18102
0,0,23,0,0,18106
0,0,14,0,0,18109
0,0,28,0,0,18112
0,0,22,0,0,18116
0,0,24,0,0,18119
0,0,18,0,0,18122
0,0,23,0,0,18126
0,0,27,0,0,18129
0,0,19,0,0,18132
0,0,24,0,0,18136
0,0,17,0,0,18139
0,0,15,0,0,18142
0,0,20,0,0,18146
0,0,19,0,0,18149
0,0,19,0,0,18152
0,0,32,0,0,18156
0,0,15,0,0,18159
0,0,19,0,0,18162
0,0,18,0,0,18166
0,0,10,0,0,18169
0,0,31,0,0,18172
0,0,25,0,0,18176
0,0,28,0,0,18179
0,0,11,0,0,18182
0,0,22,0,0,18186
0,0,15,0,0,18189
0,0,25,0,0,18192
0,0,21,0,0,18196
0,0,17,0,0,18199
0,0,23,0,0,18202
0,0,18,0,0,18206
0,0,30,0,0,18209
0,0,13,0,0,18212
0,0,29,0,0,18216
0,0,20,0,0,18219
0,0,20,0,0,18222
0,0,17,0,0,18226
0,0,19,0,0,18229
0,0,22,0,0,18233
0,0,23,0,0,18236
0,0,28,0,0,18239
0,0,10,0,0,18242
0,0,24,0,0,18246
0,0,10,0,0,18249
0,0,30,0,0,18253
0,0,20,0,0,18256
0,0,22,0,0,18259
0,0,23,0,0,18263
0,0,21,0,0,18266
0,0,24,0,0,18269
0,0,21,0,0,18273
0,0,17,0,0,18276
0,0,27,0,0,18280
0,0,24,0,0,18283
0,0,16,0,0,18286
0,0,21,0,0,18290
0,0,21,0,0,18293
0,0,22,0,0,18296
0,0,22,0,0,18300
0,0,18,0,0,18303
0,0,18,0,0,18306
0,0,17,0,0,18310
0,0,22,0,0,18313
0,0,16,0,0,18316
0,0,25,0,0,18320
0,0,25,0,0,18323
0,0,15,0,0,18326
0,0,18,0,0,18330
0,0,8,0,0,18333
0,0,23,0,0,18336
0,0,23,0,0,18340
0,0,25,0,0,18343
0,0,23,0,0,18346
0,0,18,0,0,18350
0,0,13,0,0,18353
0,0,16,0,0,18356
0,0,27,0,0,18360
0,0,16,0,0,18363
0,0,27,0,0,18366
0,0,15,0,0,18370
0,0,20,0,0,18373
0,0,22,0,0,18376
0,0,18,0,0,18380
0,0,32,0,0,18383
0,0,13,0,0,18386
0,0,30,0,0,18390
0,0,18,0,0,18393
0,0,15,0,0,18396
0,0,16,0,0,18400
0,0,25,0,0,18403
0,0,23,0,0,18406
0,0,22,0,0,18410
0,0,28,0,0,18413
0,0,11,0,0,18416
0,0,22,0,0,18420
0,0,23,0,0,18423
0,0,17,0,0,18426
0,0,20,0,0,18430
0,0,23,0,0,18433
0,0,19,0,0,18436
0,0,10,0,0,18440
0,0,26,0,0,18443
0,0,18,0,0,18446
0,0,23,0,0,18450
0,0,30,0,0,18453
0,0,14,0,0,18456
0,0,19,0,0,18460
0,0,19,0,0,18463
0,0,17,0,0,18466
0,0,30,0,0,18470
0,0,18,0,0,18473
0,0,24,0,0,18476
0,0,24,0,0,18480
0,0,10,0,0,18483
0,0,31,0,0,18486
0,0,15,0,0,18490
0,0,29,0,0,18493
0,0,21,0,0,18496
0,0,24,0,0,18500
0,0,20,0,0,18503
0,0,15,0,0,18506
0,0,28,0,0,18510
0,0,15,0,0,18513
0,0,31,0,0,18516
0,0,8,0,0,18520
0,0,26,0,0,18523
0,0,28,0,0,18526
0,0,21,0,0,18530
0,0,24,0,0,18533
0,0,20,0,0,18536
0,0,19,0,0,18540
0,0,13,0,0,18543
0,0,26,0,0,18546
0,0,14,0,0,18550
0,0,24,0,0,18553
0,0,16,0,0,18556
0,0,27,0,0,18560
0,0,19,0,0,18563
0,0,18,0,0,18566
0,0,31,0,0,18570
0,0,8,0,0,18573
0,0,27,0,0,18576
0,0,17,0,0,18580
0,0,31,0,0,18583
0,0,11,0,0,18586
0,0,20,0,0,18590
0,0,27,0,0,18593
0,0,16,0,0,18596
0,0,26,0,0,18600
0,0,17,0,0,18603
0,0,17,0,0,18606
0,0,20,0,0,18610
0,0,27,0,0,18613
0,0,10,0,0,18616
0,0,27,0,0,18620
0,0,23,0,0,18623
0,0,14,0,0,18626
0,0,20,0,0,18630
0,0,20,0,0,18633
0,0,16,0,0,18636
0,0,13,0,0,18640
0,0,38,0,0,18643
0,0,17,0,0,18646
0,0,10,0,0,18650
0,0,15,0,0,18653
0,0,29,0,0,18656
0,0,26,0,0,18660
0,0,18,0,0,18663
0,0,35,0,0,18667
0,0,15,0,0,18670
0,0,29,0,0,18673
0,0,22,0,0,18676
0,0,20,0,0,18680
0,0,25,0,0,18684
0,0,15,0,0,18687
0,0,29,0,0,18690
0,0,8,0,0,18693
0,0,30,0,0,18696
0,0,22,0,0,18700
0,0,15,0,0,18703
0,0,33,0,0,18707
0,0,10,0,0,18710
0,0,18,0,0,18714
0,0,21,0,0,18717
0,0,19,0,0,18720
0,0,20,0,0,18723
0,0,21,0,0,18726
0,0,30,0,0,18730
0,0,20,0,0,18733
0,0,18,0,0,18737
0,0,14,0,0,18740
0,0,19,0,0,18743
0,0,34,0,0,18746
0,0,20,0,0,18750
0,0,5,0,0,18753
0,0,28,0,0,18757
0,0,17,0,0,18760
0,0,18,0,0,18763
0,0,17,0,0,18766
0,0,32,0,0,18770
0,0,22,0,0,18773
0,0,21,0,0,18776
0,0,21,0,0,18780
0,0,13,0,0,18783
0,0,32,0,0,18787
0,0,13,0,0,18790
0,0,25,0,0,18793
0,0,15,0,0,18796
0,0,31,0,0,18800
0,0,24,0,0,18803
0,0,19,0,0,18807
0,0,31,0,0,18810
0,0,13,0,0,18813
0,0,29,0,0,18816
0,0,14,0,0,18820
0,0,18,0,0,18823
0,0,24,0,0,18826
0,0,21,0,0,18830
0,0,26,0,0,18833
0,0,23,0,0,18836
0,0,18,0,0,18840
0,0,17,0,0,18843
0,0,21,0,0,18846
0,0,18,0,0,18850
0,0,30,0,0,18853
0,0,13,0,0,18857
0,0,22,0,0,18860
0,0,22,0,0,18863
0,0,11,0,0,18866
0,0,20,0,0,18870
0,0,22,0,0,18873
0,0,29,0,0,18876
0,0,15,0,0,18880
0,0,21,0,0,18883
0,0,25,0,0,18886
0,0,16,0,0,18890
0,0,30,0,0,18893
0,0,20,0,0,18896
0,0,25,0,0,18900
0,0,24,0,0,18903
0,0,13,0,0,18907
0,0,17,0,0,18910
0,0,26,0,0,18913
0,0,24,0,0,18916
0,0,25,0,0,18920
0,0,14,0,0,18923
0,0,19,0,0,18927
0,0,25,0,0,18930
0,0,18,0,0,18933
0,0,27,0,0,18936
0,0,16,0,0,18940
0,0,28,0,0,18943
0,0,18,0,0,18947
0,0,26,0,0,18950
0,0,12,0,0,18954
0,0,23,0,0,18957
0,0,25,0,0,18960
0,0,12,0,0,18963
0,0,27,0,0,18966
0,0,11,0,0,18970
0,0,28,0,0,18974
0,0,18,0,0,18977
0,0,24,0,0,18980
0,0,22,0,0,18983
0,0,18,0,0,18987
0,0,23,0,0,18990
0,0,10,0,0,18994
0,0,21,0,0,18997
0,0,25,0,0,19000
0,0,32,0,0,19004
0,0,22,0,0,19007
0,0,11,0,0,19010
0,0,19,0,0,19013
0,0,25,0,0,19017
0,0,22,0,0,19020
0,0,18,0,0,19024
0,0,21,0,0,19027
0,0,21,0,0,19030
0,0,16,0,0,19034
0,0,20,0,0,19037
0,0,29,0,0,19040
0,0,15,0,0,19044
0,0,31,0,0,19047
0,0,21,0,0,19050
0,0,21,0,0,19054
0,0,23,0,0,19057
0,0,14,0,0,19060
0,0,32,0,0,19064
0,0,15,0,0,19067
0,0,24,0,0,19070
0,0,14,0,0,19074
0,0,21,0,0,19077
0,0,35,0,0,19080
0,0,9,0,0,19083
0,0,31,0,0,19086
0,0,14,0,0,19090
0,0,24,0,0,19094
0,0,12,0,0,19097
0,0,24,0,0,19100
0,0,26,0,0,19103
0,0,23,0,0,19107
0,0,23,0,0,19110
0,0,18,0,0,19113
0,0,23,0,0,19117
0,0,13,0,0,19120
0,0,33,0,0,19124
0,0,19,0,0,19127
0,0,27,0,0,19130
0,0,17,0,0,19133
0,0,24,0,0,19137
0,0,23,0,0,19140
0,0,16,0,0,19144
0,0,27,0,0,19147
0,0,13,0,0,19150
0,0,34,0,0,19153
0,0,14,0,0,19156
0,0,20,0,0,19160
0,0,26,0,0,19164
0,0,20,0,0,19167
0,0,23,0,0,19170
0,0,29,0,0,19173
0,0,20,0,0,19177
0,0,11,0,0,19180
0,0,26,0,0,19183
0,0,12,0,0,19187
0,0,29,0,0,19190
0,0,22,0,0,19194
0,0,14,0,0,19197
0,0,23,0,0,19200
0,0,19,0,0,19203
0,0,27,0,0,19207
0,0,15,0,0,19210
0,0,30,0,0,19214
0,0,19,0,0,19217
0,0,21,0,0,19220
0,0,25,0,0,19224
0,0,14,0,0,19227
0,0,22,0,0,19230
0,0,20,0,0,19234
0,0,26,0,0,19237
0,0,10,0,0,19240
0,0,30,0,0,19244
0,0,22,0,0,19247
0,0,21,0,0,19250
0,0,24,0,0,19254
0,0,9,0,0,19257
0,0,27,0,0,19260
0,0,19,0,0,19264
0,0,24,0,0,19267
0,0,18,0,0,19270
0,0,25,0,0,19274
0,0,12,0,0,19277
0,0,23,0,0,19280
0,0,22,0,0,19284
0,0,19,0,0,19287
0,0,23,0,0,19290
0,0,15,0,0,19294
0,0,31,0,0,19297
0,0,18,0,0,19300
0,0,26,0,0,19304
0,0,18,0,0,19307
0,0,16,0,0,19310
0,0,22,0,0,19314
0,0,23,0,0,19317
0,0,25,0,0,19320
0,0,20,0,0,19324
0,0,18,0,0,19327
0,0,17,0,0,19330
0,0,28,0,0,19334
0,0,11,0,0,19337
0,0,32,0,0,19340
0,0,18,0,0,19344
0,0,17,0,0,19347
0,0,15,0,0,19350
0,0,24,0,0,19354
0,0,29,0,0,19357
0,0,12,0,0,19360
0,0,30,0,0,19364
0,0,11,0,0,19367
0,0,28,0,0,19370
0,0,25,0,0,19374
0,0,20,0,0,19377
0,0,22,0,0,19380
0,0,17,0,0,19384
0,0,27,0,0,19387
0,0,14,0,0,19390
0,0,21,0,0,19394
0,0,20,0,0,19397
0,0,22,0,0,19400
0,0,27,0,0,19404
0,0,23,0,0,19407
0,0,12,0,0,19410
0,0,10,0,0,19414
0,0,25,0,0,19417
0,0,25,0,0,19420
0,0,22,0,0,19424
0,0,22,0,0,19427
0,0,29,0,0,19430
0,0,19,0,0,19434
0,0,19,0,0,19437
0,0,10,0,0,19440
0,0,25,0,0,19444
0,0,26,0,0,19447
0,0,19,0,0,19450
0,0,23,0,0,19454
0,0,3,0,0,19457
0,0,22,0,0,19460
0,0,23,0,0,19464
0,0,24,0,0,19467
0,0,19,0,0,19470
0,0,22,0,0,19474
0,0,19,0,0,19477
0,0,17,0,0,19480
0,0,36,0,0,19484
0,0,11,0,0,19487
0,0,37,0,0,19490
0,0,21,0,0,19494
0,0,16,0,0,19497
0,0,22,0,0,19500
0,0,22,0,0,19504
0,0,18,0,0,19507
0,0,23,0,0,19510
0,0,31,0,0,19514
0,0,4,0,0,19517
0,0,24,0,0,19520
0,0,30,0,0,19524
0,0,14,0,0,19527
0,0,27,0,0,19530
0,0,18,0,0,19534
0,0,26,0,0,19537
0,0,18,0,0,19540
0,0,22,0,0,19544
0,0,12,0,0,19547
0,0,26,0,0,19550
0,0,23,0,0,19554
0,0,19,0,0,19557
0,0,17,0,0,19560
0,0,16,0,0,19564
0,0,23,0,0,19567
0,0,18,0,0,19570
0,0,26,0,0,19574
0,0,14,0,0,19577
0,0,31,0,0,19580
0,0,22,0,0,19584
0,0,11,0,0,19587
0,0,32,0,0,19590
0,0,21,0,0,19594
0,0,28,0,0,19597
0,0,19,0,0,19600
0,0,17,0,0,19604
0,0,23,0,0,19607
0,0,25,0,0,19610
0,0,26,0,0,19614
0,0,13,0,0,19617
0,0,19,0,0,19620
0,0,16,0,0,19624
0,0,17,0,0,19627
0,0,24,0,0,19630
0,0,26,0,0,19634
0,0,21,0,0,19637
0,0,25,0,0,19640
0,0,7,0,0,19644
0,0,27,0,0,19647
0,0,18,0,0,19651
0,0,23,0,0,19654
0,0,29,0,0,19657
0,0,10,0,0,19660
0,0,29,0,0,19664
0,0,16,0,0,19667
0,0,22,0,0,19671
0,0,14,0,0,19674
0,0,27,0,0,19677
0,0,22,0,0,19681
0,0,17,0,0,19684
0,0,26,0,0,19687
0,0,13,0,0,19691
0,0,29,0,0,19694
0,0,11,0,0,19698
0,0,23,0,0,19701
0,0,22,0,0,19704
0,0,19,0,0,19708
0,0,25,0,0,19711
0,0,12,0,0,19714
0,0,21,0,0,19718
0,0,26,0,0,19721
0,0,20,0,0,19724
0,0,21,0,0,19728
0,0,24,0,0,19731
0,0,10,0,0,19734
0,0,20,0,0,19738
0,0,22,0,0,19741
0,0,20,0,0,19744
0,0,24,0,0,19748
0,0,22,0,0,19751
0,0,18,0,0,19754
0,0,16,0,0,19758
0,0,27,0,0,19761
0,0,23,0,0,19764
0,0,35,0,0,19768
0,0,11,0,0,19771
0,0,20,0,0,19774
0,0,38,0,0,19778
0,0,12,0,0,19781
0,0,31,0,0,19784
0,0,15,0,0,19788
0,0,29,0,0,19791
0,0,14,0,0,19794
0,0,20,0,0,19798
0,0,22,0,0,19801
0,0,26,0,0,19804
0,0,26,0,0,19808
0,0,9,0,0,19811
0,0,28,0,0,19814
0,0,11,0,0,19818
0,0,30,0,0,19821
0,0,13,0,0,19824
0,0,24,0,0,19828
0,0,21,0,0,19831
0,0,20,0,0,19834
0,0,25,0,0,19838
0,0,11,0,0,19841
0,0,28,0,0,19844
0,0,22,0,0,19848
0,0,27,0,0,19851
0,0,8,0,0,19854
0,0,27,0,0,19858
0,0,32,0,0,19861
0,0,13,0,0,19864
0,0,27,0,0,19868
0,0,15,0,0,19871
0,0,31,0,0,19874
0,0,10,0,0,19878
0,0,23,0,0,19881
0,0,18,0,0,19884
0,0,27,0,0,19888
0,0,17,0,0,19891
0,0,22,0,0,19894
0,0,23,0,0,19898
0,0,14,0,0,19901
0,0,24,0,0,19904
0,0,11,0,0,19908
0,0,33,0,0,19911
0,0,13,0,0,19914
0,0,23,0,0,19918
0,0,20,0,0,19921
0,0,14,0,0,19924
0,0,29,0,0,19928
0,0,15,0,0,19931
0,0,28,0,0,19934
0,0,23,0,0,19938
0,0,19,0,0,19941
0,0,16,0,0,19944
0,0,26,0,0,19948
0,0,8,0,0,19951
0,0,22,0,0,19954
0,0,30,0,0,19958
0,0,9,0,0,19961
0,0,26,0,0,19964
0,0,15,0,0,19968
0,0,30,0,0,19971
0,0,20,0,0,19974
0,0,31,0,0,19978
0,0,22,0,0,19981
0,0,14,0,0,19984
0,0,24,0,0,19988
0,0,26,0,0,19991
0,0,18,0,0,19994
0,0,28,0,0,19998
0,0,26,0,0,20001
0,0,21,0,0,20004
0,0,25,0,0,20008
0,0,18,0,0,20011
0,0,14,0,0,20014
0,0,29,0,0,20018
0,0,24,0,0,20021
0,0,18,0,0,20024
0,0,21,0,0,20028
0,0,22,0,0,20031
0,0,20,0,0,20034
0,0,22,0,0,20038
0,0,18,0,0,20041
0,0,24,0,0,20044
0,0,15,0,0,20048
0,0,25,0,0,20051
0,0,19,0,0,20054
0,0,16,0,0,20058
0,0,36,0,0,20061
0,0,10,0,0,20064
0,0,21,0,0,20068
0,0,15,0,0,20071
0,0,26,0,0,20074
0,0,24,0,0,20078
0,0,18,0,0,20081
0,0,30,0,0,20084
0,0,16,0,0,20088
0,0,24,0,0,20091
0,0,11,0,0,20094
0,0,23,0,0,20098
0,0,22,0,0,20101
0,0,18,0,0,20105
0,0,24,0,0,20108
0,0,15,0,0,20111
0,0,29,0,0,20114
0,0,10,0,0,20118
0,0,21,0,0,20121
0,0,29,0,0,20125
0,0,28,0,0,20128
0,0,17,0,0,20131
0,0,10,0,0,20134
0,0,17,0,0,20138
0,0,26,0,0,20141
0,0,21,0,0,20145
0,0,11,0,0,20148
0,0,33,0,0,20152
0,0,15,0,0,20155
0,0,23,0,0,20158
0,0,11,0,0,20161
0,0,24,0,0,20164
0,0,24,0,0,20168
0,0,21,0,0,20171
0,0,22,0,0,20175
0,0,5,0,0,20178
0,0,30,0,0,20181
0,0,24,0,0,20184
0,0,26,0,0,20188
0,0,24,0,0,20191
0,0,14,0,0,20194
0,0,22,0,0,20198
0,0,14,0,0,20201
0,0,28,0,0,20204
0,0,21,0,0,20208
0,0,25,0,0,20211
0,0,21,0,0,20214
0,0,18,0,0,20218
0,0,28,0,0,20222
0,0,19,0,0,20225
0,0,18,0,0,20228
0,0,29,0,0,20231
0,0,23,0,0,20234
0,0,10,0,0,20238
0,0,24,0,0,20241
0,0,10,0,0,20245
0,0,29,0,0,20248
0,0,26,0,0,20251
0,0,10,0,0,20254
0,0,22,0,0,20258
0,0,24,0,0,20261
0,0,25,0,0,20264
0,0,9,0,0,20268
0,0,27,0,0,20272
0,0,26,0,0,20275
0,0,23,0,0,20278
0,0,17,0,0,20281
0,0,22,0,0,20284
0,0,25,0,0,20288
0,0,14,0,0,20291
0,0,36,0,0,20295
0,0,14,0,0,20298
0,0,25,0,0,20301
0,0,17,0,0,20305
0,0,17,0,0,20308
0,0,19,0,0,20312
0,0,23,0,0,20315
0,0,27,0,0,20318
0,0,14,0,0,20322
0,0,21,0,0,20325
0,0,20,0,0,20328
0,0,24,0,0,20332
0,0,20,0,0,20335
0,0,31,0,0,20338
0,0,14,0,0,20342
0,0,14,0,0,20345
0,0,25,0,0,20348
0,0,18,0,0,20352
0,0,25,0,0,20355
0,0,24,0,0,20358
0,0,21,0,0,20362
0,0,15,0,0,20365
0,0,24,0,0,20368
0,0,13,0,0,20372
0,0,29,0,0,20375
0,0,23,0,0,20378
0,0,16,0,0,20382
0,0,19,0,0,20385
0,0,19,0,0,20388
0,0,28,0,0,20392
0,0,18,0,0,20395
0,0,21,0,0,20398
0,0,20,0,0,20402
0,0,25,0,0,20405
0,0,17,0,0,20408
0,0,16,0,0,20412
0,0,23,0,0,20415
0,0,19,0,0,20418
0,0,23,0,0,20422
0,0,22,0,0,20425
0,0,25,0,0,20428
0,0,18,0,0,20432
0,0,25,0,0,20435
0,0,15,0,0,20438
0,0,29,0,0,20442
0,0,15,0,0,20445
0,0,25,0,0,20448
0,0,27,0,0,20452
0,0,4,0,0,20455
0,0,31,0,0,20458
0,0,11,0,0,20462
0,0,27,0,0,20465
0,0,18,0,0,20468
0,0,21,0,0,20472
0,0,15,0,0,20475
0,0,22,0,0,20478
0,0,32,0,0,20482
0,0,10,0,0,20485
0,0,35,0,0,20488
0,0,18,0,0,20492
0,0,16,0,0,20495
0,0,10,0,0,20498
0,0,23,0,0,20502
0,0,29,0,0,20505
0,0,14,0,0,20508
0,0,31,0,0,20512
0,0,13,0,0,20515
0,0,17,0,0,20518
0,0,23,0,0,20522
0,0,23,0,0,20525
0,0,25,0,0,20528
0,0,13,0,0,20532
0,0,25,0,0,20535
0,0,10,0,0,20538
0,0,26,0,0,20542
0,0,8,0,0,20545
0,0,22,0,0,20548
0,0,25,0,0,20552
0,0,18,0,0,20555
0,0,26,0,0,20558
0,0,14,0,0,20562
0,0,26,0,0,20565
0,0,19,0,0,20568
0,0,27,0,0,20572
0,0,21,0,0,20575
0,0,30,0,0,20578
0,0,21,0,0,20582
0,0,12,0,0,20585
0,0,30,0,0,20588
0,0,18,0,0,20592
0,0,22,0,0,20595
0,0,15,0,0,20598
0,0,23,0,0,20602
0,0,18,0,0,20605
0,0,21,0,0,20608
0,0,24,0,0,20612
0,0,26,0,0,20615
0,0,11,0,0,20618
0,0,23,0,0,20622
0,0,18,0,0,20625
0,0,21,0,0,20628
0,0,24,0,0,20632
0,0,22,0,0,20635
0,0,29,0,0,20638
0,0,8,0,0,20642
0,0,27,0,0,20645
0,0,16,0,0,20648
0,0,16,0,0,20652
0,0,27,0,0,20655
0,0,19,0,0,20658
0,0,25,0,0,20662
0,0,20,0,0,20665
0,0,23,0,0,20668
0,0,10,0,0,20672
0,0,27,0,0,20675
0,0,24,0,0,20678
0,0,14,0,0,20682
0,0,24,0,0,20685
0,0,13,0,0,20688
0,0,29,0,0,20692
0,0,19,0,0,20695
0,0,27,0,0,20698
0,0,16,0,0,20702
0,0,17,0,0,20705
0,0,28,0,0,20708
